test_id,gene,locus,sample_1,sample_2,status,value_1,value_2
XLOC_012539,"NR_038271,NR_038272",chr2:179059207-179672150,Media_Only,Chemical_B,OK,0.639034,0.740831
XLOC_020884,NM_014671,chr7:156931654-157062066,Media_Only,Chemical_B,OK,22.1849,22.6792
XLOC_002165,NM_152485,chr1:209929393-209957890,Media_Only,Chemical_B,OK,1.91004,1.98746
XLOC_003132,NM_005871,chr10:112052797-112064707,Media_Only,Chemical_B,OK,9.08652,9.29289
XLOC_003965,NR_024471,chr11:2004438-2011150,Media_Only,Chemical_B,OK,0.360912,0.380594
XLOC_003401,NM_017583,chr11:35684352-35830930,Media_Only,Chemical_B,OK,20.4231,20.9003
XLOC_008384,NM_152457,chr16:3486109-3493490,Media_Only,Chemical_B,OK,1.15885,1.201
XLOC_004414,"NM_033063,NM_207577",chr11:75297962-75379479,Media_Only,Chemical_B,OK,0.734261,0.764
XLOC_015600,"NM_001134380,NM_001134381,NM_014744",chr3:17198653-17784240,Media_Only,Chemical_B,OK,8.50998,8.71457
XLOC_009289,"NM_000213,NM_001005619,NM_001005731",chr17:73717515-73753899,Media_Only,Chemical_B,OK,2.06492,2.12565
XLOC_012349,NM_182640,chr2:105654482-105716418,Media_Only,Chemical_B,OK,15.4932,15.8556
XLOC_006441,NM_025057,chr14:74486058-74551196,Media_Only,Chemical_B,OK,4.37356,4.61971
XLOC_009064,NM_033133,chr17:40118758-40190044,Media_Only,Chemical_B,OK,12.3636,12.8277
XLOC_015085,NR_033373,chr3:47205859-47388306,Media_Only,Chemical_B,OK,0.602129,0.653977
XLOC_020961,NM_013293,chr7:23544400-23571656,Media_Only,Chemical_B,OK,23.5239,24.0273
XLOC_004609,"NM_005103,NM_022549",chr11:125315640-125366206,Media_Only,Chemical_B,OK,0.636618,0.669147
XLOC_012257,"NM_001197260,NM_001381",chr2:74753774-74784678,Media_Only,Chemical_B,OK,1.91358,2.24308
XLOC_018438,"NM_001083535,NM_001271852,NM_001271853,NM_173830",chr6:109416355-109485115,Media_Only,Chemical_B,OK,2.88224,2.97052
XLOC_011076,NM_002030,chr19:52298410-52329334,Media_Only,Chemical_B,OK,1.79367,1.84996
XLOC_012283,NR_004378,chr2:86333304-86369280,Media_Only,Chemical_B,OK,6.66618,17.7347
XLOC_009146,"NM_001261390,NM_001261391,NM_001261393,NM_001261395,NM_005831",chr17:46908349-46942607,Media_Only,Chemical_B,OK,33.0131,33.8397
XLOC_008775,NM_003963,chr17:4675186-4686506,Media_Only,Chemical_B,OK,80.328,81.6557
XLOC_006374,NM_207377,chr14:58862643-59015549,Media_Only,Chemical_B,OK,0.548929,0.657022
XLOC_011867,NM_138411,chr19:50970044-50986608,Media_Only,Chemical_B,OK,1.53256,1.8819
XLOC_023852,NM_007213,chrX:48928817-48931662,Media_Only,Chemical_B,OK,3.8632,3.97876
XLOC_021484,NM_006197,chr8:17780365-17887457,Media_Only,Chemical_B,OK,10.3383,10.5928
XLOC_006734,"NM_001099274,NM_012461",chr14:24708850-24711880,Media_Only,Chemical_B,OK,13.3929,13.7557
XLOC_009155,"NM_001199155,NM_001199156,NM_001199157,NM_001199158,NM_007067",chr17:47865980-47906458,Media_Only,Chemical_B,OK,5.77335,5.92765
XLOC_013226,NM_014168,chr2:170655321-170681353,Media_Only,Chemical_B,OK,31.8742,33.4324
XLOC_022644,NR_015427,chr9:136890560-136933141,Media_Only,Chemical_B,OK,3.26356,3.3977
XLOC_015949,NM_014065,chr3:130569368-130745646,Media_Only,Chemical_B,OK,2.8939,3.1952
XLOC_010110,NM_015210,chr18:8717368-8832775,Media_Only,Chemical_B,OK,1.85074,1.90509
XLOC_009066,NM_033194,chr17:40274755-40275371,Media_Only,Chemical_B,OK,2.14461,2.22104
XLOC_005261,NM_153449,chr12:7966396-8025495,Media_Only,Chemical_B,OK,0.946192,0.981361
XLOC_007360,NM_001080435,chr15:83477972-83503613,Media_Only,Chemical_B,OK,5.4589,5.59411
XLOC_005999,"NM_001008895,NM_003589",chr13:113863085-113919392,Media_Only,Chemical_B,OK,24.2787,24.8829
XLOC_009107,"NM_025104,NM_145663",chr17:42785975-42829636,Media_Only,Chemical_B,OK,1.01654,1.05742
XLOC_000854,NM_017542,chr1:166808723-166823709,Media_Only,Chemical_B,OK,9.82456,10.0649
XLOC_014860,"NM_005650,NM_181492",chr22:42556018-42611445,Media_Only,Chemical_B,OK,6.80963,6.9895
XLOC_023579,"NM_001136025,NM_001172335,NM_005032",chrX:114795176-114885179,Media_Only,Chemical_B,OK,117.301,120.39
XLOC_016167,NR_033339,chr4:1243227-1246795,Media_Only,Chemical_B,OK,3.35452,3.44879
XLOC_017766,NM_022140,chr5:111498314-111755010,Media_Only,Chemical_B,OK,1.26021,1.29937
XLOC_013072,NM_004854,chr2:101008321-101034130,Media_Only,Chemical_B,OK,0.369874,0.388005
XLOC_017625,"NM_006251,NM_206907",chr5:40759480-40798297,Media_Only,Chemical_B,OK,20.2602,20.7119
XLOC_020881,"NM_001184996,NM_001184997,NM_030936",chr7:156433352-156469820,Media_Only,Chemical_B,OK,0.942648,0.98555
XLOC_023381,NM_014008,chrX:49091926-49121288,Media_Only,Chemical_B,OK,5.56827,5.72585
XLOC_010277,NR_026849,chr18:5236722-5238028,Media_Only,Chemical_B,OK,6.9431,7.11805
XLOC_011736,NM_003425,chr19:44416775-44439411,Media_Only,Chemical_B,OK,2.9483,3.03484
XLOC_005082,NM_032663,chr12:109489845-109525831,Media_Only,Chemical_B,OK,5.95234,6.12351
XLOC_008653,"NM_001195139,NM_015386",chr16:70514471-70557457,Media_Only,Chemical_B,OK,21.8722,22.4695
XLOC_013461,NM_182501,chr2:241938254-242041747,Media_Only,Chemical_B,OK,9.79251,10.4089
XLOC_014753,"NM_001202502,NM_003634",chr22:29950797-29977326,Media_Only,Chemical_B,OK,127.776,131.283
XLOC_005155,NR_045382,chr12:122755980-122907116,Media_Only,Chemical_B,OK,0.500709,0.893948
XLOC_015388,"NM_001184720,NM_001184721,NM_004130",chr3:148709194-148745456,Media_Only,Chemical_B,OK,11.2182,11.5213
XLOC_005133,NM_012240,chr12:120740123-120751045,Media_Only,Chemical_B,OK,2.60462,2.69258
XLOC_021200,"NM_005916,NM_182776",chr7:99690403-99723128,Media_Only,Chemical_B,OK,13.8625,14.4134
XLOC_008093,NM_153261,chr16:50059188-50070999,Media_Only,Chemical_B,OK,7.77105,7.94976
XLOC_022254,"NM_001109689,NM_021061",chr8:146102335-146126846,Media_Only,Chemical_B,OK,1.14274,1.1798
XLOC_021795,"NM_001099280,NM_001099281,NM_032450",chr8:145202918-145316843,Media_Only,Chemical_B,OK,12.9151,13.2746
XLOC_000177,NM_003198,chr1:24069855-24104787,Media_Only,Chemical_B,OK,11.1251,11.4315
XLOC_022604,NR_038955,chr9:132250938-132275965,Media_Only,Chemical_B,OK,7.84741,8.04665
XLOC_006092,NM_004294,chr13:41790515-41837713,Media_Only,Chemical_B,OK,3.9782,4.09261
XLOC_007183,NM_003758,chr15:44829265-44955876,Media_Only,Chemical_B,OK,27.0835,28.1495
XLOC_009339,NM_004712,chr17:79650961-79669151,Media_Only,Chemical_B,OK,33.9077,34.7418
XLOC_017253,NM_005246,chr5:108083522-108523373,Media_Only,Chemical_B,OK,1.54713,1.5995
XLOC_004651,NR_038933,chr12:2945981-2998691,Media_Only,Chemical_B,OK,0.699826,0.7779
XLOC_005407,"NM_001267594,NM_001267595",chr12:48436680-48540187,Media_Only,Chemical_B,OK,2.39124,2.47845
XLOC_002216,NM_001618,chr1:226548391-226595801,Media_Only,Chemical_B,OK,44.885,46.0593
XLOC_001201,"NM_001127229,NM_001127230,NM_017900",chr1:1309109-1310818,Media_Only,Chemical_B,OK,80.1372,82.251
XLOC_007962,NR_003569,chr16:18582569-18609607,Media_Only,Chemical_B,OK,28.4567,29.1321
XLOC_018449,"NR_034108,NR_034109,NR_034110,NR_034111",chr6:111804674-111927477,Media_Only,Chemical_B,OK,1.19922,1.31978
XLOC_012481,NM_022826,chr2:160569009-160625084,Media_Only,Chemical_B,OK,17.994,18.4162
XLOC_002751,"NM_001202438,NM_015608",chr10:127408083-127452712,Media_Only,Chemical_B,OK,2.85528,2.93913
XLOC_004329,NM_016938,chr11:65627871-65640405,Media_Only,Chemical_B,OK,4.16723,4.44211
XLOC_018717,NM_001010877,chr6:28962593-28973037,Media_Only,Chemical_B,OK,0.446612,0.468403
XLOC_013768,NM_080750,chr20:61448413-61493115,Media_Only,Chemical_B,OK,0.938699,1.0599
XLOC_000230,"NM_001127350,NM_017638",chr1:28655512-28662478,Media_Only,Chemical_B,OK,11.9504,12.2824
XLOC_009362,"NM_001190411,NM_001190412,NM_001190413,NM_006987",chr17:62179-202633,Media_Only,Chemical_B,OK,7.11266,7.3122
XLOC_009942,"NM_001159770,NM_139177",chr17:70642084-71088853,Media_Only,Chemical_B,OK,8.64839,8.89355
XLOC_022720,NM_001017969,chr9:5919007-6008003,Media_Only,Chemical_B,OK,2.77429,2.85221
XLOC_001051,NM_016121,chr1:215740734-215795149,Media_Only,Chemical_B,OK,25.6973,26.3228
XLOC_000782,NM_005973,chr1:156737273-156770609,Media_Only,Chemical_B,OK,13.0722,13.406
XLOC_013608,NM_001024675,chr20:32244892-32262264,Media_Only,Chemical_B,OK,0.884721,0.969038
XLOC_014115,"NM_001197297,NM_002040",chr21:27096790-27144771,Media_Only,Chemical_B,OK,9.12454,9.5741
XLOC_020891,"NM_001164758,NM_001164759,NM_001164760,NM_001164761,NM_001164762,NM_002735",chr7:588833-826116,Media_Only,Chemical_B,OK,5.92045,6.17402
XLOC_009079,NM_173478,chr17:40950853-40976310,Media_Only,Chemical_B,OK,8.10202,8.48714
XLOC_013060,NM_015348,chr2:98372800-98612354,Media_Only,Chemical_B,OK,11.3646,11.6559
XLOC_002857,"NM_001253866,NM_014263,NM_139312",chr10:27399039-27443349,Media_Only,Chemical_B,OK,45.079,46.2566
XLOC_011955,"NM_001271618,NM_017607",chr19:55602280-55628968,Media_Only,Chemical_B,OK,25.3989,26.1018
XLOC_003891,NM_017425,chr11:124492741-124564687,Media_Only,Chemical_B,OK,5.88881,6.98614
XLOC_017700,"NM_001130105,NM_005713,NM_031361",chr5:74666927-74895646,Media_Only,Chemical_B,OK,8.60878,8.90097
XLOC_018409,"NM_001242809,NM_001242811,NM_001242813,NM_001242814,NM_014942",chr6:90142896-90348474,Media_Only,Chemical_B,OK,3.02934,3.19671
XLOC_012736,"NM_001139490,NM_015650",chr2:239229184-239309541,Media_Only,Chemical_B,OK,4.27168,4.40116
XLOC_015649,"NM_001099668,NM_001099669,NM_014056",chr3:42824399-42846027,Media_Only,Chemical_B,OK,179.518,184.011
XLOC_020988,"NR_024278,NR_027347",chr7:29685537-29727859,Media_Only,Chemical_B,OK,1.38454,1.44211
XLOC_016888,"NM_001226,NM_032992",chr4:110609784-110624629,Media_Only,Chemical_B,OK,19.63,20.1823
XLOC_011418,NM_007065,chr19:10501808-10514271,Media_Only,Chemical_B,OK,66.4141,76.3662
XLOC_021987,NM_052937,chr8:52730139-52811735,Media_Only,Chemical_B,OK,11.9179,12.2005
XLOC_014648,NR_021492,chr22:51021454-51022355,Media_Only,Chemical_B,OK,0.786453,0.830945
XLOC_009379,NM_001164407,chr17:1606083-1613662,Media_Only,Chemical_B,OK,3.22664,3.32139
XLOC_017532,NM_015455,chr5:179921416-180005353,Media_Only,Chemical_B,OK,3.77242,3.86929
XLOC_009234,NM_138363,chr17:62503157-62534062,Media_Only,Chemical_B,OK,8.43349,8.67155
XLOC_003209,"NM_001143763,NM_001143764,NM_130784",chr10:135367403-135383462,Media_Only,Chemical_B,OK,5.8981,6.08659
XLOC_004512,NM_152587,chr11:108253726-108338258,Media_Only,Chemical_B,OK,0.753726,0.794653
XLOC_003330,NM_014633,chr11:10772810-10801290,Media_Only,Chemical_B,OK,17.6129,18.0829
XLOC_006199,"NM_001079669,NM_032813",chr13:101256089-101327103,Media_Only,Chemical_B,OK,7.95023,8.16925
XLOC_012977,NM_015470,chr2:73300509-73340146,Media_Only,Chemical_B,OK,10.5773,10.8529
XLOC_020692,"NM_001270419,NM_181581",chr7:106809405-107218968,Media_Only,Chemical_B,OK,3.21927,3.6005
XLOC_005777,NM_032656,chr12:125431369-125473667,Media_Only,Chemical_B,OK,5.66883,5.82985
XLOC_010909,"NM_001260486,NM_001260487,NM_001260488,NM_003445,NM_198089",chr19:44488321-44502477,Media_Only,Chemical_B,OK,2.51541,2.60808
XLOC_008257,NM_178452,chr16:84178864-84220676,Media_Only,Chemical_B,OK,2.18235,2.38977
XLOC_021382,"NM_001203247,NM_001203248,NM_001203249,NM_004456,NM_152998",chr7:148504463-148581441,Media_Only,Chemical_B,OK,2.1273,2.20638
XLOC_020864,NM_019015,chr7:150929584-150935905,Media_Only,Chemical_B,OK,41.5129,85.0328
XLOC_022725,"NM_001261406,NM_001261407,NM_003829",chr9:13105702-13279563,Media_Only,Chemical_B,OK,17.6907,18.192
XLOC_004350,"NM_001166212,NM_013246",chr11:67085309-67159158,Media_Only,Chemical_B,OK,7.45226,8.16141
XLOC_022641,"NM_001135775,NM_001242369,NM_001242370,NM_017586",chr9:136325086-136335909,Media_Only,Chemical_B,OK,20.9514,21.5378
XLOC_000459,"NM_001162916,NM_138467",chr1:75171171-75232360,Media_Only,Chemical_B,OK,8.57048,9.48683
XLOC_009466,NM_032356,chr17:7760002-7765600,Media_Only,Chemical_B,OK,16.5853,17.2005
XLOC_002507,NM_004273,chr10:73724119-73773322,Media_Only,Chemical_B,OK,0.567543,0.589393
XLOC_008326,NM_022773,chr16:903634-1031318,Media_Only,Chemical_B,OK,5.57574,5.74036
XLOC_017708,"NM_001271769,NM_003664",chr5:77298149-77590579,Media_Only,Chemical_B,OK,10.288,10.5798
XLOC_004987,NM_031435,chr12:72003378-72074428,Media_Only,Chemical_B,OK,1.62583,1.75946
XLOC_008066,NM_014699,chr16:31085742-31100130,Media_Only,Chemical_B,OK,2.73114,2.87435
XLOC_013010,NM_001080824,chr2:85048795-85108252,Media_Only,Chemical_B,OK,1.72364,1.78931
XLOC_003579,NM_006819,chr11:63953586-63972020,Media_Only,Chemical_B,OK,35.2168,36.1939
XLOC_000626,NM_006623,chr1:120254418-120286849,Media_Only,Chemical_B,OK,10.8215,11.1235
XLOC_017423,"NM_000356,NM_001008657,NM_001135243,NM_001135244,NM_001135245,NM_001195141",chr5:149737201-149779871,Media_Only,Chemical_B,OK,3.10663,3.21584
XLOC_012364,NM_144978,chr2:109403218-109492847,Media_Only,Chemical_B,OK,0.66766,0.698523
XLOC_007535,NM_173500,chr15:43036541-43213007,Media_Only,Chemical_B,OK,1.55111,1.6029
XLOC_015034,NM_005875,chr3:39851302-40353915,Media_Only,Chemical_B,OK,38.2442,39.6571
XLOC_022475,NM_006808,chr9:101984569-101992901,Media_Only,Chemical_B,OK,228.91,232.883
XLOC_007599,"NM_001002843,NM_001002844,NM_017661",chr15:56922373-57025787,Media_Only,Chemical_B,OK,6.66936,6.87285
XLOC_006270,NM_014828,chr14:21945334-21979457,Media_Only,Chemical_B,OK,17.9054,18.458
XLOC_003675,NM_053056,chr11:69455872-69469242,Media_Only,Chemical_B,OK,15.7946,16.2059
XLOC_000955,NM_001024594,chr1:197871681-197876497,Media_Only,Chemical_B,OK,3.71826,3.8378
XLOC_006785,NM_018353,chr14:45672392-45722605,Media_Only,Chemical_B,OK,1.88329,1.94447
XLOC_018196,"NM_001166538,NM_007161,NM_205837,NM_205838,NM_205839,NM_205840",chr6:31553955-31560762,Media_Only,Chemical_B,OK,0.410474,0.489163
XLOC_019098,"NM_001099286,NM_138419",chr6:136552167-136571449,Media_Only,Chemical_B,OK,0.542932,0.578084
XLOC_022721,"NM_001243202,NM_001243203,NM_012416",chr9:6011018-6015640,Media_Only,Chemical_B,OK,8.57882,8.82395
XLOC_015680,NM_003074,chr3:47627377-47823405,Media_Only,Chemical_B,OK,10.7174,11.0199
XLOC_012646,"NM_001271634,NM_001271635,NM_005444",chr2:219433302-219461158,Media_Only,Chemical_B,OK,13.0885,13.4814
XLOC_022899,"NM_013438,NM_053067",chr9:86274877-86323168,Media_Only,Chemical_B,OK,51.5465,52.9835
XLOC_016471,"NM_001267039,NM_015454,NM_016648",chr4:113460488-113578748,Media_Only,Chemical_B,OK,22.2015,22.9122
XLOC_010960,"NM_001039885,NM_024301",chr19:47222767-47261832,Media_Only,Chemical_B,OK,4.44046,4.69545
XLOC_001361,"NM_001199012,NM_001199013,NM_001199014,NM_178122",chr1:24645811-24741587,Media_Only,Chemical_B,OK,1.62642,1.69537
XLOC_004535,"NM_001271562,NM_019021",chr11:114262169-114271272,Media_Only,Chemical_B,OK,6.44462,6.72378
XLOC_012125,"NM_014946,NM_199436",chr2:32288679-32382706,Media_Only,Chemical_B,OK,4.59385,4.72116
XLOC_008863,NM_001303,chr17:13932608-14111996,Media_Only,Chemical_B,OK,3.76595,3.91178
XLOC_008908,"NM_002749,NM_139032,NM_139033,NM_139034",chr17:19240866-19290532,Media_Only,Chemical_B,OK,3.27689,3.40432
XLOC_009228,"NM_001199163,NM_002805",chr17:61896792-61909387,Media_Only,Chemical_B,OK,63.96,66.6018
XLOC_009648,NM_001130677,chr17:36827958-36831187,Media_Only,Chemical_B,OK,2.52926,2.61076
XLOC_002768,NM_005539,chr10:134351352-134596984,Media_Only,Chemical_B,OK,9.32859,9.58101
XLOC_012171,NM_020458,chr2:47129008-47303275,Media_Only,Chemical_B,OK,3.68668,4.12689
XLOC_017149,"NM_001113561,NM_178532",chr5:63461670-63668696,Media_Only,Chemical_B,OK,2.04005,2.13813
XLOC_001339,"NM_001032730,NM_032236",chr1:22004791-22109688,Media_Only,Chemical_B,OK,13.6412,14.0582
XLOC_018714,NM_052923,chr6:28539406-28555112,Media_Only,Chemical_B,OK,1.23336,1.27735
XLOC_004258,NM_001404,chr11:62327072-62341460,Media_Only,Chemical_B,OK,488.465,675.938
XLOC_006813,"NM_001160147,NM_001160148,NM_030637",chr14:53503457-53620046,Media_Only,Chemical_B,OK,1.15597,1.19178
XLOC_007895,NM_152341,chr16:3019341-3030540,Media_Only,Chemical_B,OK,1.54624,1.61373
XLOC_017461,"NM_001142556,NM_001142557,NM_012484,NM_012485",chr5:162887516-162918953,Media_Only,Chemical_B,OK,0.452543,0.478305
XLOC_008034,"NM_001042539,NM_001276275,NM_001276276,NM_002383",chr16:29817416-29822504,Media_Only,Chemical_B,OK,37.7635,38.9222
XLOC_002543,NR_038464,chr10:81967465-81979413,Media_Only,Chemical_B,OK,3.57069,3.68988
XLOC_007500,"NM_001220482,NM_002399,NM_170674,NM_170675,NM_170676,NM_170677,NM_172315,NM_172316",chr15:37183221-37393500,Media_Only,Chemical_B,OK,2.17211,2.25402
XLOC_009859,NM_004645,chr17:55015560-55038411,Media_Only,Chemical_B,OK,6.82183,7.02265
XLOC_015366,NM_020191,chr3:139062860-139075887,Media_Only,Chemical_B,OK,35.0313,35.9204
XLOC_017976,"NM_004395,NM_080881",chr5:176883613-176900694,Media_Only,Chemical_B,OK,5.34954,5.52955
XLOC_023549,"NM_001184782,NM_018015",chrX:105855159-105922673,Media_Only,Chemical_B,OK,1.00278,1.04476
XLOC_007856,NM_012225,chr16:1832932-1839192,Media_Only,Chemical_B,OK,25.5512,26.2133
XLOC_014154,NM_058182,chr21:35747748-35761452,Media_Only,Chemical_B,OK,11.1979,11.5135
XLOC_017361,NM_012208,chr5:140053489-140078890,Media_Only,Chemical_B,OK,17.5826,18.5824
XLOC_016479,NR_002963,chr4:119199916-119200978,Media_Only,Chemical_B,OK,33.8542,50.5639
XLOC_010645,NM_033025,chr19:15218213-15236577,Media_Only,Chemical_B,OK,3.71725,3.97825
XLOC_003892,"NM_001126181,NM_006176",chr11:124609828-124617102,Media_Only,Chemical_B,OK,0.489967,0.532291
XLOC_011512,NM_004831,chr19:16685717-16739015,Media_Only,Chemical_B,OK,2.46242,2.54737
XLOC_023835,"NM_001114123,NM_001257168,NM_005229",chrX:47494918-47510003,Media_Only,Chemical_B,OK,8.20906,8.46764
XLOC_009501,NM_004589,chr17:10583648-10600885,Media_Only,Chemical_B,OK,17.6713,18.1576
XLOC_017165,"NM_002873,NM_133338,NM_133339,NM_133340,NM_133341,NM_133342,NM_133343,NM_133344",chr5:68647552-68710630,Media_Only,Chemical_B,OK,9.89406,10.5167
XLOC_007274,"NM_004856,NM_138555",chr15:69706626-69740764,Media_Only,Chemical_B,OK,0.326256,0.346026
XLOC_004500,"NM_001223,NM_001257118,NM_001257119,NM_033292,NM_033293,NM_033294,NM_033295",chr11:104896236-104905884,Media_Only,Chemical_B,OK,30.5023,31.631
XLOC_002272,NM_001821,chr1:241695433-241803701,Media_Only,Chemical_B,OK,2.39225,2.61253
XLOC_007006,NR_033735,chr15:22546564-22570831,Media_Only,Chemical_B,OK,0.508396,0.547579
XLOC_009453,NM_024297,chr17:7138346-7142825,Media_Only,Chemical_B,OK,18.432,18.9783
XLOC_003736,NM_182603,chr11:82905290-82960013,Media_Only,Chemical_B,OK,1.40282,1.46011
XLOC_010544,"NM_001268284,NM_001268285,NM_025061",chr19:7953389-7966908,Media_Only,Chemical_B,OK,3.9234,4.05903
XLOC_021347,"NM_032295,NM_207113",chr7:140033551-140098311,Media_Only,Chemical_B,OK,8.58064,8.83943
XLOC_017736,NM_198273,chr5:89811444-89825401,Media_Only,Chemical_B,OK,9.75918,10.0134
XLOC_010201,NM_005359,chr18:48556582-48611411,Media_Only,Chemical_B,OK,9.2546,9.50185
XLOC_006862,NM_006370,chr14:68086578-68141602,Media_Only,Chemical_B,OK,40.5087,41.8828
XLOC_019097,"NM_001134830,NM_001134831,NM_001134832,NM_017651",chr6:135605109-135818903,Media_Only,Chemical_B,OK,2.11621,2.19533
XLOC_017602,"NM_001167595,NM_014324,NM_030945,NM_181435,NM_203382",chr5:33987090-34124633,Media_Only,Chemical_B,OK,24.9756,25.6722
XLOC_009083,NR_002773,chr17:41019161-41021234,Media_Only,Chemical_B,OK,3.04484,3.15341
XLOC_009074,NM_016437,chr17:40811265-40819024,Media_Only,Chemical_B,OK,11.5887,11.9326
XLOC_008755,NM_021947,chr17:2207247-2240678,Media_Only,Chemical_B,OK,1.07365,1.21321
XLOC_013677,NM_006282,chr20:43595119-43708593,Media_Only,Chemical_B,OK,4.36321,4.49408
XLOC_008491,NM_003321,chr16:28853731-28857729,Media_Only,Chemical_B,OK,73.6054,80.6177
XLOC_007655,NM_017882,chr15:68499329-68522080,Media_Only,Chemical_B,OK,10.5249,10.8237
XLOC_003286,"NM_001199573,NM_006074",chr11:5710816-5732093,Media_Only,Chemical_B,OK,49.919,51.461
XLOC_011249,NM_014347,chr19:58978411-58984945,Media_Only,Chemical_B,OK,1.76696,1.83344
XLOC_022896,NM_005077,chr9:84198597-84303596,Media_Only,Chemical_B,OK,41.7652,42.97
XLOC_020358,NM_006303,chr7:6048881-6098860,Media_Only,Chemical_B,OK,13.4704,14.8217
XLOC_013865,"NM_001199865,NM_001199866,NM_024704",chr20:16252748-16554079,Media_Only,Chemical_B,OK,3.42468,3.54461
XLOC_018254,NM_022047,chr6:35265594-35289548,Media_Only,Chemical_B,OK,0.44733,0.473872
XLOC_018931,"NM_001242828,NM_001242830,NM_001242831,NM_021814",chr6:53132195-53213977,Media_Only,Chemical_B,OK,67.5367,69.4787
XLOC_018231,NM_002121,chr6:33032345-33057473,Media_Only,Chemical_B,OK,0.496424,0.528933
XLOC_006456,NM_015072,chr14:76127550-76421425,Media_Only,Chemical_B,OK,2.75829,2.85282
XLOC_007514,NM_018163,chr15:41060066-41106767,Media_Only,Chemical_B,OK,9.5722,10.1494
XLOC_004813,"NM_000289,NM_001166686,NM_001166687,NM_001166688",chr12:48436680-48540187,Media_Only,Chemical_B,OK,2.80607,2.95946
XLOC_000569,"NM_001257360,NM_001257361,NM_004037,NM_139156,NM_203404",chr1:110162434-110174677,Media_Only,Chemical_B,OK,20.2253,20.8615
XLOC_009938,"NM_018672,NM_080282,NM_172232",chr17:67144147-67323323,Media_Only,Chemical_B,OK,8.96644,9.23017
XLOC_016102,"NM_002916,NM_181573",chr3:186501360-186524484,Media_Only,Chemical_B,OK,5.21293,6.54607
XLOC_003091,NM_018294,chr10:101992054-102027437,Media_Only,Chemical_B,OK,4.75017,4.91873
XLOC_007996,"NM_001199011,NM_001199743,NM_032486",chr16:23652686-23685068,Media_Only,Chemical_B,OK,6.49015,6.69916
XLOC_017892,NM_002609,chr5:149493401-149535422,Media_Only,Chemical_B,OK,1.67694,1.73864
XLOC_015876,NM_025146,chr3:113435306-113465120,Media_Only,Chemical_B,OK,17.3908,17.8644
XLOC_011033,"NM_001040668,NM_138639",chr19:50162825-50177173,Media_Only,Chemical_B,OK,4.43622,4.7844
XLOC_018080,NM_181337,chr6:24171982-24383520,Media_Only,Chemical_B,OK,0.714223,0.799607
XLOC_015324,NM_016128,chr3:128968452-128996616,Media_Only,Chemical_B,OK,49.9121,51.4347
XLOC_018531,NM_016108,chr6:143382022-143661441,Media_Only,Chemical_B,OK,64.8661,66.5415
XLOC_003582,NM_005528,chr11:63997752-64001753,Media_Only,Chemical_B,OK,15.9849,16.4343
XLOC_002475,NM_032804,chr10:64564515-64568239,Media_Only,Chemical_B,OK,4.05119,4.17107
XLOC_001732,"NM_001102396,NM_025073",chr1:115312104-115323308,Media_Only,Chemical_B,OK,9.21905,9.4829
XLOC_010767,NM_001080436,chr19:34972879-34992085,Media_Only,Chemical_B,OK,1.18117,1.23009
XLOC_006117,"NM_001162497,NM_001162498,NM_005767",chr13:48877882-49056026,Media_Only,Chemical_B,OK,2.30109,2.52192
XLOC_009102,"NM_001076674,NM_024107,NM_177441",chr17:42264353-42269099,Media_Only,Chemical_B,OK,17.9775,18.5661
XLOC_022614,NM_014285,chr9:133569157-133580452,Media_Only,Chemical_B,OK,6.05341,6.25702
XLOC_012875,"NM_001135673,NM_022374",chr2:38522028-38604432,Media_Only,Chemical_B,OK,16.3356,16.8375
XLOC_001762,NR_037182,chr1:144614958-144828810,Media_Only,Chemical_B,OK,0.211066,0.335784
XLOC_008255,NM_182981,chr16:83986826-83999937,Media_Only,Chemical_B,OK,25.1421,25.8672
XLOC_020632,"NM_001009958,NM_001009960,NM_001083956,NM_001085366,NM_001085367,NM_001085368,NM_024061,NM_138494",chr7:99156044-99174076,Media_Only,Chemical_B,OK,22.7669,23.632
XLOC_002932,NM_003631,chr10:51026324-51371331,Media_Only,Chemical_B,OK,6.84476,7.10638
XLOC_010056,"NM_001893,NM_139062",chr17:80200536-80231594,Media_Only,Chemical_B,OK,27.6405,28.4941
XLOC_010267,"NM_001126123,NM_017512,NM_202758",chr18:596997-712662,Media_Only,Chemical_B,OK,16.5287,17.1189
XLOC_013061,NM_001008215,chr2:99215785-99224981,Media_Only,Chemical_B,OK,10.9391,11.2637
XLOC_009614,"NM_001014445,NM_018096",chr17:33458367-33469322,Media_Only,Chemical_B,OK,3.37265,3.50684
XLOC_023125,"NM_001205296,NM_007344",chr9:135250936-135282238,Media_Only,Chemical_B,OK,2.98607,3.11814
XLOC_014342,"NM_001098402,NM_001098403,NM_020727",chr21:43406939-43430496,Media_Only,Chemical_B,OK,2.63623,2.72117
XLOC_020351,"NM_001204456,NM_001204513,NM_021163",chr7:5085451-5112854,Media_Only,Chemical_B,OK,3.89465,4.06941
XLOC_011785,"NM_001145144,NM_001145145,NM_005628",chr19:47278139-47291842,Media_Only,Chemical_B,OK,2.16854,2.264
XLOC_012871,NM_005760,chr2:37423634-37458740,Media_Only,Chemical_B,OK,13.5814,14.2025
XLOC_006089,"NM_001145353,NM_172373",chr13:41506054-41593508,Media_Only,Chemical_B,OK,20.6793,21.3095
