test_id,gene,locus,sample_1,sample_2,status,value_1,value_2,p_value,q_value,significant
XLOC_019951,NM_025258,chr6_mcf_hap5:3113067-3124805,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019952,NM_006295,chr6_mcf_hap5:3124993-3143409,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019953,NM_021177,chr6_mcf_hap5:3144865-3154459,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019954,NM_000434,chr6_mcf_hap5:3206706-3210587,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019955,"NM_001178044,NM_001178045,NM_025257",chr6_mcf_hap5:3210847-3226696,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019956,"NM_006709,NM_025256",chr6_mcf_hap5:3227409-3245344,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019957,NM_181842,chr6_mcf_hap5:3245441-3293293,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019958,NM_002904,chr6_mcf_hap5:3299707-3317376,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019959,NR_031601,chr6_mcf_hap5:3299707-3317376,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019960,NM_005510,chr6_mcf_hap5:3317431-3329068,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019961,"NM_032470,NR_001284",chr6_mcf_hap5:3355550-3360894,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019962,"NM_019105,NM_032470",chr6_mcf_hap5:3385937-3456979,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019963,"NM_001136153,NM_004381",chr6_mcf_hap5:3462872-3475845,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019964,NM_022110,chr6_mcf_hap5:3476311-3477895,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019965,NM_030651,chr6_mcf_hap5:3495962-3499543,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019966,"NR_037169,NR_037170,NR_037171,NR_037172",chr6_mcf_hap5:3500401-3525717,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019967,"NM_006411,NM_032741",chr6_mcf_hap5:3500401-3525717,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019968,"NM_001136,NM_001206929,NM_001206932,NM_001206934,NM_001206936,NM_001206940,NM_001206954,NM_001206966,NM_172197,NR_038190",chr6_mcf_hap5:3528571-3531926,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019969,NM_002586,chr6_mcf_hap5:3532336-3537787,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019970,"NM_001276501,NM_004557,NM_022107",chr6_mcf_hap5:3538366-3571691,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019971,NM_006781,chr6_mcf_hap5:3670161-3719241,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019972,NM_019602,chr6_mcf_hap5:3742070-3754463,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019973,NM_021983,chr6_mcf_hap5:3882323-3897292,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019974,NM_001198858,chr6_mcf_hap5:4061057-4068516,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019975,NM_002120,chr6_mcf_hap5:4117440-4121726,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019976,"NM_000544,NM_018833",chr6_mcf_hap5:4126505-4143422,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019977,"NM_004159,NM_148919",chr6_mcf_hap5:4145370-4158625,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019978,NM_000593,chr6_mcf_hap5:4145370-4158625,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019979,NM_002118,chr6_mcf_hap5:4239256-4245698,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019980,NM_006120,chr6_mcf_hap5:4253243-4257755,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019981,NM_002119,chr6_mcf_hap5:4308821-4314252,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019982,"NM_001242524,NM_001242525,NM_033554",chr6_mcf_hap5:4369218-4394318,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019983,"NM_001163771,NM_080679,NM_080680,NM_080681",chr6_mcf_hap5:4604234-4634009,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019984,"NM_001270401,NM_021976",chr6_mcf_hap5:4635125-4642234,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019985,NM_022553,chr6_mcf_hap5:4691102-4713432,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019986,"NM_001164267,NM_005452",chr6_mcf_hap5:4720653-4731048,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019987,"NM_001243738,NM_004761",chr6_mcf_hap5:4733174-4740909,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019988,"NM_001145338,NM_003190,NM_005453,NM_172208,NM_172209",chr6_mcf_hap5:4741215-4759462,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019989,"NM_001141969,NM_001141970,NM_001254717,NM_001350",chr6_mcf_hap5:4760077-4764535,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019990,NM_001195202,chr6_qbl_hap6:307396-347916,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019991,NM_001005216,chr6_qbl_hap6:383071-384007,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019992,NM_030905,chr6_qbl_hap6:444719-445760,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019993,NM_013941,chr6_qbl_hap6:711003-712042,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019994,NM_030883,chr6_qbl_hap6:729513-735384,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019995,"NR_037179,NR_037180,NR_037181",chr6_qbl_hap6:800472-804635,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019996,NR_003049,chr6_qbl_hap6:853359-853436,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019997,NM_007160,chr6_qbl_hap6:859013-860076,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019998,"NM_001008228,NM_001008229,NM_001170418,NM_002433,NM_206809,NM_206810,NM_206811,NM_206812,NM_206814",chr6_qbl_hap6:928076-943469,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_019999,"NM_001098478,NM_001098479,NM_018950",chr6_qbl_hap6:991975-1017689,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020000,NM_001207043,chr6_qbl_hap6:1059611-1066156,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020001,NM_002127,chr6_qbl_hap6:1095340-1099498,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020002,NR_001434,chr6_qbl_hap6:1150075-1153536,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020003,NM_002116,chr6_qbl_hap6:1203024-1206454,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020004,NR_028032,chr6_qbl_hap6:1235683-1238972,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020005,NR_024240,chr6_qbl_hap6:1261701-1321962,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020006,"NM_014596,NM_170783",chr6_qbl_hap6:1322036-1325666,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020007,NM_021959,chr6_qbl_hap6:1327910-1336602,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020008,NM_138700,chr6_qbl_hap6:1397456-1409460,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020009,NM_033229,chr6_qbl_hap6:1423929-1433420,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020010,NR_027822,chr6_qbl_hap6:1494730-1607536,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020011,"NM_001199119,NM_001199120,NM_001199121,NM_021253,NM_024839,NM_172016",chr6_qbl_hap6:1494730-1607536,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020012,NM_005516,chr6_qbl_hap6:1750097-1754897,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020013,"NM_001077497,NM_025263",chr6_qbl_hap6:1802057-1825377,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020014,"NM_001025091,NM_001090",chr6_qbl_hap6:1832075-1852211,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020015,NR_030615,chr6_qbl_hap6:1832075-1852211,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020016,NM_014046,chr6_qbl_hap6:1878392-1887081,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020017,"NM_001031722,NM_001254952,NM_024909",chr6_qbl_hap6:1887519-1907505,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020018,"NM_001109938,NM_001161376,NM_145029",chr6_qbl_hap6:1907722-1933762,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020019,NM_178014,chr6_qbl_hap6:1981087-1986127,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020020,"NM_001202521,NM_001202522,NM_001202523,NM_001954,NM_013993,NM_013994",chr6_qbl_hap6:2144847-2160922,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020021,NR_039783,chr6_qbl_hap6:2144847-2160922,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020022,NM_001517,chr6_qbl_hap6:2168961-2174865,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020023,"NM_001167733,NM_001167734,NM_020442",chr6_qbl_hap6:2174966-2187231,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020024,NM_080870,chr6_qbl_hap6:2201749-2214969,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020025,NM_001010909,chr6_qbl_hap6:2244469-2250860,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020026,NM_001198815,chr6_qbl_hap6:2267155-2296635,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020027,NR_003948,chr6_qbl_hap6:2317377-2323437,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020028,NM_014068,chr6_qbl_hap6:2378425-2403713,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020029,"NM_001077511,NM_007109",chr6_qbl_hap6:2422153-2427844,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020030,NR_026791,chr6_qbl_hap6:2461379-2467592,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020031,"NM_000247,NR_036523,NR_036524",chr6_qbl_hap6:2661006-2676634,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020032,NR_002812,chr6_qbl_hap6:2732711-2733891,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020033,NM_005931,chr6_qbl_hap6:2759573-2772598,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020034,NM_001011700,chr6_qbl_hap6:2790419-2808296,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020035,"NM_001144961,NM_001144962,NM_001144963,NM_005007",chr6_qbl_hap6:2808298-2820269,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020036,"NM_000595,NM_001159740",chr6_qbl_hap6:2833511-2835738,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020037,NM_000594,chr6_qbl_hap6:2836981-2839752,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020038,"NM_001166538,NM_007161,NM_205837,NM_205838,NM_205839,NM_205840,NR_029461,NR_029462",chr6_qbl_hap6:2847595-2854402,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020039,"NM_001623,NM_004847,NM_032955",chr6_qbl_hap6:2876634-2878439,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020040,"NM_004638,NM_080686",chr6_qbl_hap6:2882090-2899191,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020041,NR_002971,chr6_qbl_hap6:2882090-2899191,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020042,"NM_001256169,NM_019101,NR_045828",chr6_qbl_hap6:2900436-2919624,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020043,NM_001320,chr6_qbl_hap6:2922642-2931486,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020044,NM_021221,chr6_qbl_hap6:2932370-2933870,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020045,NM_001003693,chr6_qbl_hap6:2968319-2972009,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020046,NM_021246,chr6_qbl_hap6:2976771-2979214,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020047,"NM_025260,NM_138272,NM_138273,NM_138274,NM_138275,NM_138277",chr6_qbl_hap6:2984750-2988115,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020048,"NM_002441,NM_025259,NM_172165,NM_172166,NR_037846",chr6_qbl_hap6:3001362-3023034,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020049,NM_005345,chr6_qbl_hap6:3076937-3079366,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020050,NM_005346,chr6_qbl_hap6:3089162-3091686,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020051,"NM_001040437,NM_001040438",chr6_qbl_hap6:3096351-3101196,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020052,NR_002745,chr6_qbl_hap6:3096351-3101196,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020053,NR_002742,chr6_qbl_hap6:3096351-3101196,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020054,"NM_000063,NM_001145903,NM_001178063,NR_073063",chr6_qbl_hap6:3159352-3207243,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020055,NM_001710,chr6_qbl_hap6:3207514-3213655,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020056,NM_006929,chr6_qbl_hap6:3213657-3231321,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020057,"NM_004197,NM_032454,NR_026717",chr6_qbl_hap6:3231376-3243013,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020058,"NM_001002029,NM_001252204",chr6_qbl_hap6:3243623-3264249,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020059,"NM_000500,NM_001128590,NR_040090",chr6_qbl_hap6:3267146-3314921,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020060,"NM_001204103,NM_005155,NM_030652,NM_138717,NR_037860,NR_037861",chr6_qbl_hap6:3381592-3406908,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020061,NM_006913,chr6_qbl_hap6:3407181-3409590,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020062,NR_044996,chr6_qbl_hap6:3619145-3622326,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020063,NM_019111,chr6_qbl_hap6:3668486-3673697,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020064,NM_020056,chr6_qbl_hap6:3941245-3946758,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020065,"NR_037173,NR_037174,NR_037175,NR_037176",chr6_qbl_hap6:4040600-4053855,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020066,NM_002800,chr6_qbl_hap6:4054044-4059736,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020067,"NR_037177,NR_037178",chr6_qbl_hap6:4094054-4103637,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020068,"NM_001113182,NM_001199455,NM_001199456,NM_005104,NR_037625",chr6_qbl_hap6:4168580-4181419,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020069,NM_002121,chr6_qbl_hap6:4264796-4289926,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020070,NR_001435,chr6_qbl_hap6:4312747-4329060,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020071,"NM_001077516,NM_006979",chr6_qbl_hap6:4400825-4404437,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020072,NM_014234,chr6_qbl_hap6:4404636-4406835,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020073,NR_029633,chr6_qbl_hap6:4407838-4407948,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020074,NM_002931,chr6_qbl_hap6:4408512-4412726,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020075,NR_044997,chr6_qbl_hap6:4449531-4471898,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020076,NM_022551,chr6_qbl_hap6:4472087-4476520,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020077,NM_003782,chr6_qbl_hap6:4477155-4478841,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020078,"NM_001185181,NM_001265595,NM_001265596,NM_014260",chr6_qbl_hap6:4489616-4490954,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020079,NM_002263,chr6_qbl_hap6:4591539-4609904,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020080,NR_033379,chr6_qbl_hap6:130802-134855,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020081,NM_006510,chr6_qbl_hap6:174179-195169,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020082,NM_001010877,chr6_qbl_hap6:265990-276434,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020083,NM_030903,chr6_qbl_hap6:307396-347916,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020084,NM_001005226,chr6_qbl_hap6:357383-358489,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020085,NM_013937,chr6_qbl_hap6:696569-698798,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020086,NM_052967,chr6_qbl_hap6:757827-758964,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020087,NM_006398,chr6_qbl_hap6:826706-831021,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020088,"NM_001470,NM_021903,NM_021904",chr6_qbl_hap6:873335-904294,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020089,NM_001109809,chr6_qbl_hap6:943488-948253,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020090,"NR_026972,NR_026973",chr6_qbl_hap6:991975-1017689,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020091,NR_001590,chr6_qbl_hap6:1019443-1019786,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020092,NR_002139,chr6_qbl_hap6:1059611-1066156,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020093,NR_001317,chr6_qbl_hap6:1187015-1188075,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020094,NR_026751,chr6_qbl_hap6:1261701-1321962,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020095,"NM_025236,NM_170769",chr6_qbl_hap6:1327910-1336602,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020096,NM_007028,chr6_qbl_hap6:1363639-1373827,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020097,"NM_006778,NM_052828",chr6_qbl_hap6:1412671-1421658,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020098,"NM_001242783,NM_003449",chr6_qbl_hap6:1445146-1474192,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020099,NR_052012,chr6_qbl_hap6:1494730-1607536,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020100,"NR_024052,NR_024053",chr6_qbl_hap6:1494730-1607536,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020101,NM_005275,chr6_qbl_hap6:1802057-1825377,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020102,"NM_002714,NR_072994",chr6_qbl_hap6:1861084-1877991,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020103,"NM_001164239,NM_003587",chr6_qbl_hap6:1907722-1933762,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020104,"NM_001134870,NM_133471",chr6_qbl_hap6:1937098-1948605,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020105,"NM_001270707,NM_001270708,NM_001270709,NM_001270710,NM_007243,NR_073065,NR_073066,NR_073072",chr6_qbl_hap6:1948756-1952130,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020106,NM_014641,chr6_qbl_hap6:1960515-1978389,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020107,NM_005803,chr6_qbl_hap6:1988442-2003382,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020108,NM_003897,chr6_qbl_hap6:2003904-2005256,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020109,NM_205854,chr6_qbl_hap6:2192097-2192923,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020110,NM_014070,chr6_qbl_hap6:2374817-2376150,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020111,NM_001264,chr6_qbl_hap6:2378425-2403713,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020112,NM_014069,chr6_qbl_hap6:2378425-2403713,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020113,"NM_001105563,NM_001105564,NM_019052",chr6_qbl_hap6:2406049-2421866,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020114,"NM_001173531,NM_002701,NM_203289",chr6_qbl_hap6:2427965-2434320,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020115,NR_026816,chr6_qbl_hap6:2437380-2441546,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020116,NM_002117,chr6_qbl_hap6:2529776-2533154,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020117,NM_005514,chr6_qbl_hap6:2615164-2618505,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020118,"NM_001204078,NM_004640,NM_080598,NM_130463,NM_138282,NR_037852,NR_037853",chr6_qbl_hap6:2790419-2808296,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020119,NR_003140,chr6_qbl_hap6:2790419-2808296,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020120,NR_003065,chr6_qbl_hap6:2790419-2808296,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020121,"NM_002341,NM_009588",chr6_qbl_hap6:2841975-2843842,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020122,"NM_001145466,NM_001145467,NM_147130",chr6_qbl_hap6:2847595-2854402,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020123,"NM_001098534,NM_001199697,NM_001199698,NM_004639,NM_080702,NM_080703",chr6_qbl_hap6:2900436-2919624,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020124,NM_021184,chr6_qbl_hap6:2919711-2922186,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020125,"NM_001199237,NM_001199238,NM_001199239,NM_001199240,NM_033177",chr6_qbl_hap6:2922642-2931486,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020126,NM_025262,chr6_qbl_hap6:2938103-2941794,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020127,"NM_001177515,NM_021160,NR_033488,NR_033489",chr6_qbl_hap6:2948368-2964788,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020128,NR_039789,chr6_qbl_hap6:2948368-2964788,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020129,"NR_003673,NR_024541",chr6_qbl_hap6:2973391-2975481,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020130,NM_025261,chr6_qbl_hap6:2980057-2983144,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020131,NM_013974,chr6_qbl_hap6:2988446-2991669,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020132,NM_001288,chr6_qbl_hap6:2991987-2997979,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020133,NM_006295,chr6_qbl_hap6:3053031-3057358,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020134,NM_021177,chr6_qbl_hap6:3058813-3068398,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020135,NM_005527,chr6_qbl_hap6:3071043-3076482,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020136,NM_000434,chr6_qbl_hap6:3120619-3124500,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020137,"NM_001178044,NM_001178045,NM_025257",chr6_qbl_hap6:3124759-3140615,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020138,"NM_006709,NM_025256",chr6_qbl_hap6:3141328-3159255,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020139,NM_181842,chr6_qbl_hap6:3159352-3207243,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020140,NM_002904,chr6_qbl_hap6:3213657-3231321,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020141,NR_031601,chr6_qbl_hap6:3213657-3231321,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020142,NM_005510,chr6_qbl_hap6:3231376-3243013,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020143,"NM_019105,NM_032470,NR_001284",chr6_qbl_hap6:3267146-3314921,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020144,NM_030651,chr6_qbl_hap6:3377155-3380736,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020145,"NR_037169,NR_037170,NR_037171,NR_037172",chr6_qbl_hap6:3381592-3406908,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020146,"NM_006411,NM_032741",chr6_qbl_hap6:3381592-3406908,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
